,pc0,pc1,nmad,sigma_3,sigma_5,mean_res,max_res
0,0.0,0.0,0.04441820064460829,15.883306320907616,9.886547811993516,0.001883566481024958,0.005236502652306215
0,0.0,0.001,0.04325741949754953,15.39708265802269,10.048622366288493,0.001922908165095295,0.005426996292424017
0,0.0,0.005,0.04222833567497645,15.39708265802269,9.40032414910859,0.0020572660915776785,0.006062777857350363
0,0.0,0.01,0.042343568603105064,15.883306320907616,9.40032414910859,0.0018404574437421548,0.005649909675626858
0,0.0,0.02,0.04087925322875084,13.452188006482983,8.427876823338735,0.0011514617937749768,0.003940274838419074
0,0.005,0.0,0.04389681158495345,16.207455429497568,9.886547811993516,0.0012119479458993047,0.00288396147812815
0,0.005,0.001,0.042210934352784314,16.53160453808752,9.886547811993516,0.001684469524748681,0.004222386000265628
0,0.005,0.005,0.04230530324074187,15.235008103727715,10.048622366288493,0.0017989616507486672,0.004926669212881636
0,0.005,0.01,0.041618623891271904,15.235008103727715,9.40032414910859,0.0013086133739137087,0.003361264106867123
0,0.005,0.02,0.041301188658593904,12.317666126418152,7.779578606158834,0.000621056227574349,0.002748006062294937
0,0.01,0.0,0.04336954164095713,15.883306320907616,11.021069692058347,0.0014505953793809573,0.004048866684074045
0,0.01,0.001,0.04393857422404799,15.883306320907616,9.886547811993516,0.0014222141354751623,0.005149203099866282
0,0.01,0.005,0.04255025031494376,15.559157212317668,9.238249594813615,0.0014277399641035389,0.004355950295071917
0,0.01,0.01,0.04323434350989554,13.776337115072934,7.941653160453808,0.0014136875469137433,0.004735158594862242
0,0.01,0.02,0.041834631177821664,12.641815235008103,7.779578606158834,0.0003372716452590013,0.0009421242938171934
0,0.015,0.0,0.04250010760428509,15.07293354943274,9.562398703403566,0.0013571273799871982,0.004268691292611611
0,0.015,0.001,0.043225406994906145,15.235008103727715,9.886547811993516,0.0010469819380571216,0.0034101821057938597
0,0.015,0.005,0.040646304371141764,14.100486223662884,9.724473257698541,0.0008281694268858066,0.0025756511482111976
0,0.015,0.01,0.042215027963424495,12.479740680713128,7.941653160453808,0.0005858004262226252,0.0016795362070335627
0,0.015,0.02,0.04176550951698221,12.80388978930308,8.427876823338735,0.00022089436149193986,0.001158244849536621
0,0.02,0.0,0.04204031805989569,14.100486223662884,9.238249594813615,0.0007158277421345357,0.002221040087547717
0,0.02,0.001,0.04156483541530737,13.614262560777956,8.427876823338735,0.0006222157030789578,0.0020953093424093123
0,0.02,0.005,0.04201648379557052,13.614262560777956,8.589951377633712,0.0004966893291361062,0.0014622520697992964
0,0.02,0.01,0.04275002574671376,12.80388978930308,8.427876823338735,0.0004264910064562768,0.0014314986581057238
0,0.02,0.02,0.04045984412409201,12.317666126418152,7.941653160453808,0.0005168543187908384,0.0018527445098392723
0,0.025,0.0,0.04339580834145963,13.938411669367909,7.455429497568882,0.0004486395056306035,0.002290498706046479
0,0.025,0.001,0.044682755102735866,13.452188006482983,7.13128038897893,0.00040930351789879006,0.0019037636892676642
0,0.025,0.005,0.04392882066006734,12.965964343598054,7.779578606158834,0.00031605626860671396,0.001190283050757842
0,0.025,0.01,0.0423472326255908,13.12803889789303,8.914100486223662,0.0003170893212660593,0.0010920056636590794
0,0.025,0.02,0.0405185932839056,11.831442463533225,7.6175040518638575,0.0006086112353141762,0.0017731916183949834
0,0.03,0.0,0.04295488338982288,14.748784440842789,10.53484602917342,0.0002625350986813331,0.001358347249324001
0,0.03,0.001,0.040492102707579726,14.58670988654781,9.238249594813615,0.00022361485687321988,0.0012588554271789013
0,0.03,0.005,0.04313384898921172,12.80388978930308,8.589951377633712,0.00016209885457079516,0.0009489502826411189
0,0.03,0.01,0.04079460983632205,12.155591572123177,8.26580226904376,0.0002820182781727933,0.001042206247125172
0,0.03,0.02,0.04351149075494961,12.479740680713128,8.103727714748784,0.0006593573093514314,0.0026000005021962654
0,0.035,0.0,0.042760035916234215,12.641815235008103,9.076175040518638,0.00016873553684934858,0.001383601813769427
0,0.035,0.001,0.04318132139255945,13.290113452188008,8.752025931928689,0.00024370919838076572,0.0014619217447192415
0,0.035,0.005,0.04355211341741368,11.9935170178282,8.26580226904376,0.000277054598251908,0.0012743228939582779
0,0.035,0.01,0.04561199180013348,12.965964343598054,8.589951377633712,0.00037849847644648384,0.0019669147950650903
0,0.035,0.02,0.04251037830860475,12.479740680713128,7.6175040518638575,0.00046172158207585253,0.002000684532329566
0,0.04,0.0,0.04410763323571321,15.07293354943274,10.21069692058347,0.0003545483948826108,0.0013230310232414293
0,0.04,0.001,0.04245294658952738,15.559157212317668,10.696920583468396,0.0003703751583642415,0.0013154906716681893
0,0.04,0.005,0.04458161707389078,15.39708265802269,10.53484602917342,0.0002976511663984591,0.0013561521911803652
0,0.04,0.01,0.04389368527544065,13.614262560777956,8.427876823338735,0.00024579530431288217,0.001191687795791563
0,0.04,0.02,0.04244129749084681,12.641815235008103,7.13128038897893,0.000680107361357308,0.0028908396180567556
