,pc0,pc1,nmad,sigma_3,sigma_5,mean_res,max_res
0,0.0,0.0,0.1772503745108081,34.84602917341977,27.71474878444084,0.01917455512582923,0.04956935158796373
0,0.0,0.001,0.17600812362977505,37.439222042139384,28.200972447325768,0.01799592055544708,0.047016027870055016
0,0.0,0.005,0.17447978273989598,34.84602917341977,26.742301458670987,0.01798462062450017,0.05270046363049695
0,0.0,0.01,0.1772099759607516,36.466774716369535,26.418152350081037,0.017536541970113742,0.043980843232098554
0,0.0,0.02,0.17076520543716514,33.22528363047002,24.635332252836303,0.0161258910114729,0.04468227876329115
0,0.005,0.0,0.1769277837402687,33.22528363047002,24.473257698541328,0.016989587957454172,0.04836871433401972
0,0.005,0.001,0.17977807921411249,35.65640194489465,26.904376012965965,0.01919216771001185,0.053182560969383806
0,0.005,0.005,0.17600282841616727,37.11507293354943,27.55267423014587,0.017016522413320644,0.046382583241997635
0,0.005,0.01,0.1849879630319673,36.790923824959485,26.742301458670987,0.016716109180945585,0.0429733541820857
0,0.005,0.02,0.18396981631022183,34.35980551053485,25.60777957860616,0.014900855625320225,0.038407920002213075
0,0.01,0.0,0.17241302655999086,34.35980551053485,25.60777957860616,0.018946202769148556,0.052903158647572834
0,0.01,0.001,0.17249406323587127,35.65640194489465,25.60777957860616,0.016282119203698896,0.04637031420145196
0,0.01,0.005,0.1862057394570706,36.6288492706645,26.580226904376016,0.017169367037671558,0.04535407094049028
0,0.01,0.01,0.17917330166203627,33.71150729335494,24.635332252836303,0.017432901515246436,0.045855845365025676
0,0.01,0.02,0.1731935036784018,33.06320907617504,22.852512155591572,0.012431683198123092,0.03388404541185426
0,0.015,0.0,0.1737130490343735,35.49432739059968,26.418152350081037,0.016647838051078258,0.04871816898175989
0,0.015,0.001,0.17424739820063695,35.81847649918963,24.635332252836303,0.01808029337312013,0.04788220634558621
0,0.015,0.005,0.18444173674617423,35.65640194489465,25.283630470016206,0.01555206481445947,0.03858259823478677
0,0.015,0.01,0.16994747137003346,33.71150729335494,24.959481361426256,0.015095806175865655,0.038412577427492815
0,0.015,0.02,0.17232970741943263,34.35980551053485,25.121555915721235,0.012291184566407966,0.03542954553718959
0,0.02,0.0,0.1820751111888944,35.332252836304704,24.959481361426256,0.01636333162102544,0.043584559032253126
0,0.02,0.001,0.1895052315877582,35.008103727714754,25.76985413290113,0.015924859145165837,0.03880039412864599
0,0.02,0.005,0.1775443936212083,34.35980551053485,24.79740680713128,0.012870130709848656,0.03796109072218555
0,0.02,0.01,0.17908176346318339,35.49432739059968,26.904376012965965,0.012461694130579586,0.036148359000153334
0,0.02,0.02,0.17597637343193945,35.332252836304704,24.635332252836303,0.01199336680309488,0.036135967323660693
0,0.025,0.0,0.17968154247423823,37.11507293354943,28.363047001620746,0.012861392004886073,0.035543918876927205
0,0.025,0.001,0.18464338419040174,37.60129659643436,27.876823338735818,0.012864778240656943,0.0348623467989564
0,0.025,0.005,0.17541970518582184,36.30470016207455,26.742301458670987,0.012716626021812494,0.033980974263670284
0,0.025,0.01,0.18073814048698414,36.466774716369535,25.93192868719611,0.01302916503031885,0.03850260224933549
0,0.025,0.02,0.1824137363142051,34.0356564019449,24.959481361426256,0.011598136903398958,0.03068947836924701
0,0.03,0.0,0.15860135036473472,35.980551053484604,25.76985413290113,0.013178034032826745,0.03542112360921956
0,0.03,0.001,0.16399608892118872,36.95299837925446,26.418152350081037,0.012499559854641207,0.03642307489191738
0,0.03,0.005,0.1645946870747144,34.6839546191248,25.121555915721235,0.012621502505584702,0.035853756971920885
0,0.03,0.01,0.17619111833160123,34.197730956239866,26.094003241491087,0.011886302592293927,0.032777441141737876
0,0.03,0.02,0.17076718529661433,35.332252836304704,24.473257698541328,0.01140197076113062,0.030164290371898182
0,0.035,0.0,0.18367976300655295,37.763371150729334,27.06645056726094,0.010565676165725077,0.027687945585870115
0,0.035,0.001,0.17770652435397988,38.897893030794165,29.3354943273906,0.010682673899824122,0.028524535679671458
0,0.035,0.005,0.18663057603600866,37.5,27.759740259740262,0.009599460379231092,0.027693799996842943
0,0.035,0.01,0.1748745552994322,34.84602917341977,25.76985413290113,0.010754362157675978,0.029962700828855344
0,0.035,0.02,0.17462988495694928,36.36363636363637,25.162337662337663,0.012081917627096105,0.02968628792175532
0,0.04,0.0,0.1721272065994532,34.57792207792208,26.461038961038962,0.010338020863745264,0.02973979541746537
0,0.04,0.001,0.16560078604823353,35.55194805194805,26.461038961038962,0.011763875498993564,0.036757386149104045
0,0.04,0.005,0.1693174820614637,37.66233766233766,25.97402597402597,0.012840135999292802,0.03618854831458526
0,0.04,0.01,0.17082897496986538,33.116883116883116,22.727272727272727,0.01163244793731982,0.030856295918798404
0,0.04,0.02,0.16857317090079657,33.76623376623377,23.53896103896104,0.010796303920540323,0.029078415596367556
