,pc0,pc1,nmad,sigma_3,sigma_5,mean_res,max_res
0,0.019,0.0,0.043408172114442777,12.641815235008103,8.26580226904376,0.0007907656968382112,0.00225279649134064
0,0.02,0.0,0.0441578965597516,12.641815235008103,7.941653160453808,0.0006005990949882433,0.0019288850860152487
0,0.021,0.0,0.04282455509838012,12.80388978930308,7.779578606158834,0.0005601872407404872,0.0017956510883844052
0,0.022,0.0,0.044055732824869236,14.748784440842789,8.752025931928689,0.0005262674432497159,0.0016941683260591458
0,0.023,0.0,0.04273390152887119,12.317666126418152,7.13128038897893,0.0004919522375649555,0.0016482164119537165
0,0.024,0.0,0.043458758655219365,13.12803889789303,7.455429497568882,0.00041690305283181535,0.0016997791119057583
0,0.025,0.0,0.04391299050739984,13.290113452188008,8.103727714748784,0.0002703104213674372,0.0013197541130938915
0,0.026,0.0,0.04477568777031312,13.12803889789303,7.6175040518638575,0.00023723186186271994,0.001009407582541557
0,0.027,0.0,0.043193638093418064,14.100486223662884,8.589951377633712,0.00019769199422894085,0.00073328820016349
0,0.028,0.0,0.04329075299069573,12.317666126418152,7.779578606158834,0.0002417985762478252,0.0009569034983897934
