,dataset_size,nmad,sigma_3,sigma_5,mean_res,max_res
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.0290802974420185,11.021069692058347,5.9967585089141,0.003893206226615068,0.009062986114912016
0,1673.0,0.026240319791644973,14.58670988654781,8.589951377633712,0.007533577634056876,0.018988333619621916
0,1580.0,0.027050313286830434,11.831442463533225,6.9692058346839545,0.010061956118519044,0.02529370228870554
0,1487.0,0.0275057328192355,13.452188006482983,6.482982171799027,0.011372412576911461,0.03217052721136384
0,1394.0,0.028235186408371433,14.910858995137763,6.645056726094004,0.01030430088475042,0.028002825834567285
0,1301.0,0.02907022717572039,16.045380875202593,9.562398703403566,0.005160690961978242,0.015964488868037738
0,1208.0,0.027674684583151622,16.85575364667747,8.103727714748784,0.008093831066909966,0.02464004075602774
0,1115.0,0.02835854471333517,17.504051863857377,9.40032414910859,0.005884351698720033,0.01691882145418096
0,1022.0,0.029998847159431366,19.773095623987032,10.85899513776337,0.005903598390644485,0.015888872088433075
0,929.0,0.030089992154694257,21.71799027552674,12.155591572123177,0.01018507332786529,0.028734551069523474
0,836.0,0.02802852498628669,18.80064829821718,9.238249594813615,0.010826203526830601,0.03266936424128191
0,743.0,0.030620454022027337,18.638573743922205,10.85899513776337,0.007445224812344227,0.018065451885051802
0,650.0,0.02859259866181509,25.60777957860616,12.80388978930308,0.01588461539718777,0.04778865479649259
0,557.0,0.032897589608151374,25.283630470016206,11.507293354943274,0.019662393914833716,0.0540526997484613
0,464.0,0.03260647122886788,26.742301458670987,14.748784440842789,0.010975203890667903,0.029838467599312073
0,371.0,0.033539306846543625,30.956239870340358,17.990275526742302,0.022039453401042977,0.06473417483707346
0,278.0,0.040242337438176824,37.68352365415987,25.938009787928223,0.028308221351455987,0.08521149105629569
0,185.0,0.044231730896618596,48.13614262560778,32.57698541329012,0.04824774735297134,0.15710399008042178
0,92.0,0.05805772384226917,63.577235772357724,50.56910569105691,0.06569081793906349,0.19064839972541933
0,60.0,0.07896844885806098,56.72609400324149,45.86709886547812,0.05200308404223394,0.15829399082806384
0,40.0,0.0751215506897527,67.26094003241491,55.26742301458671,0.044083050672130177,0.10711381203400545
0,20.0,0.11694697315159341,73.17073170731707,68.61788617886178,0.06722051302775459,0.22388185550766296
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.027965950143988203,13.938411669367909,6.645056726094004,0.007649336663452367,0.022317762221916455
0,1673.0,0.02528667925633387,12.155591572123177,5.9967585089141,0.004666144085774404,0.013724227875505896
0,1580.0,0.02879212449916371,13.12803889789303,6.645056726094004,0.007343167801094567,0.02061357833872048
0,1487.0,0.026053123362247344,12.012987012987013,6.98051948051948,0.009202664017938171,0.023984122789049607
0,1394.0,0.02972714435288716,13.290113452188008,6.645056726094004,0.00687252107419976,0.01706942183230202
0,1301.0,0.026993389344841846,12.317666126418152,5.9967585089141,0.00543933082584996,0.025529619999560813
0,1208.0,0.026023908094431305,14.910858995137763,8.103727714748784,0.005602872910179109,0.015825280685225488
0,1115.0,0.02914145735054855,18.47649918962723,9.562398703403566,0.0065455907874018325,0.01878804172417403
0,1022.0,0.031589006318483485,15.559157212317668,8.427876823338735,0.005188772761044122,0.017157623721379526
0,929.0,0.025690057157074904,20.907617504051863,10.372771474878444,0.010120495883451255,0.03261669441517604
0,836.0,0.028032480642649796,17.3419773095624,8.26580226904376,0.00971243991965071,0.028961805190639577
0,743.0,0.030807696767926593,22.690437601296594,12.641815235008103,0.012064047349741737,0.033196685384062966
0,650.0,0.03167187654433925,21.88006482982172,11.831442463533225,0.0065561881488612325,0.023267951150412924
0,557.0,0.031579966511056504,21.71799027552674,12.641815235008103,0.009666896978620965,0.030971453802045457
0,464.0,0.036132249925425006,24.79740680713128,13.452188006482983,0.013721152651969142,0.039796062792399695
0,371.0,0.03765030244513646,36.790923824959485,20.097244732576986,0.020268998784074142,0.05606387191071943
0,278.0,0.03792845138238079,37.925445705024316,22.52836304700162,0.02123601172270448,0.06514983925184159
0,185.0,0.03790633124131511,49.35064935064935,34.25324675324675,0.027804842495706604,0.07446782768116515
0,92.0,0.05953976655614688,61.52597402597403,45.77922077922078,0.0449841070707848,0.12420301680616375
0,60.0,0.07270900652788818,75.64935064935064,66.23376623376623,0.07231306820424689,0.2304058398604891
0,40.0,0.10659149892200143,75.98039215686273,66.33986928104575,0.05985944482307176,0.1989862699541235
0,20.0,0.14550643125868803,65.3160453808752,53.970826580226905,0.04245958206752936,0.1203648094029634
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.027317984985724863,11.345218800648297,6.3209076175040515,0.005488741643420594,0.012553100805297923
0,1673.0,0.027132317530009647,13.452188006482983,7.293354943273905,0.005318841470654064,0.013109845631708063
0,1580.0,0.02686551425670549,12.155591572123177,7.455429497568882,0.0030787983860912694,0.008434761488174895
0,1487.0,0.030027533595780764,11.831442463533225,5.834683954619125,0.00739358465018537,0.02399459275712238
0,1394.0,0.026922978763197422,11.345218800648297,5.024311183144246,0.006212381516044462,0.02085728238261655
0,1301.0,0.02592525859374245,12.662337662337661,6.6558441558441555,0.0036372013609038997,0.00984784799846495
0,1208.0,0.03099074137478492,16.85575364667747,9.40032414910859,0.007183341211320691,0.01713722803441239
0,1115.0,0.027341432556768575,14.26256077795786,6.645056726094004,0.007873951583584402,0.020277698756869363
0,1022.0,0.029936951174428218,18.638573743922205,8.752025931928689,0.007468290046142367,0.02010080726022612
0,929.0,0.0294857812495226,18.47649918962723,8.752025931928689,0.006885246112216887,0.015867283391497414
0,836.0,0.0291614682047283,15.235008103727715,7.941653160453808,0.0060084033810071545,0.01944744312208102
0,743.0,0.03217467052455073,22.07792207792208,11.688311688311687,0.009055366174275834,0.023361250739156753
0,650.0,0.03249317865226845,24.311183144246353,13.12803889789303,0.010078175322961501,0.02573206773945507
0,557.0,0.03177705164880261,21.88006482982172,11.183144246353322,0.01013917713887555,0.03196771545411308
0,464.0,0.035621825064754704,33.38735818476499,17.3419773095624,0.01729367977352964,0.05282649989601566
0,371.0,0.03669876336368333,35.65640194489465,19.93517017828201,0.018902137486396197,0.05444652145045133
0,278.0,0.036192768028774254,40.0974025974026,25.487012987012985,0.021588556652592485,0.053629263971198535
0,185.0,0.04997848401419629,44.73257698541329,28.200972447325768,0.035184670210243636,0.11067586877736273
0,92.0,0.04794229777157133,50.24311183144247,35.17017828200972,0.036112334362506326,0.11193509111525046
0,60.0,0.09517985361589935,70.50243111831442,58.995137763371154,0.050857082786945666,0.16403797761620392
0,40.0,0.10875329607218413,65.83333333333333,56.99999999999999,0.0348236166161924,0.08573851476766974
0,20.0,0.15729406877100885,58.03722504230119,50.08460236886633,0.032561741388318015,0.09137320148803385
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.02476867485660563,14.26256077795786,8.427876823338735,0.0068998658043049515,0.018007749074076203
0,1673.0,0.02552737956731477,13.938411669367909,7.941653160453808,0.004515711978207155,0.016609734573762396
0,1580.0,0.029014680762480854,11.345218800648297,5.834683954619125,0.00869904501862963,0.020748298920982455
0,1487.0,0.027950130589112627,13.614262560777956,5.9967585089141,0.01157251827406795,0.030967514650887002
0,1394.0,0.028409918547771734,16.53160453808752,9.238249594813615,0.006214645135586839,0.020098854000092013
0,1301.0,0.028125641552939472,14.748784440842789,7.13128038897893,0.007595263169748553,0.01936557540514297
0,1208.0,0.030203090017011165,14.26256077795786,6.807131280388978,0.005536398700848995,0.014378750923892578
0,1115.0,0.027299187630257078,15.39708265802269,8.103727714748784,0.011701304892759227,0.030066312548134605
0,1022.0,0.03164445215191509,16.693679092382496,9.40032414910859,0.008050738165110717,0.023290765511904236
0,929.0,0.02823897007126847,17.179902755267424,9.238249594813615,0.010466638438240953,0.028195333960383324
0,836.0,0.03098688667150887,19.93517017828201,10.21069692058347,0.018205866680914774,0.05279443943535082
