,dataset_size,nmad,sigma_3,sigma_5,mean_res,max_res
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.02869786071871623,11.183144246353322,6.482982171799027,0.0046372238415508145,0.013747950384009057
0,1673.0,0.02670167582093827,15.721231766612643,8.427876823338735,0.005044684344576913,0.01417875177478039
0,1580.0,0.027708359020336706,11.66936790923825,5.348460291734198,0.0071184201257890704,0.02155774985108334
0,1487.0,0.030508666709932804,11.345218800648297,6.158833063209076,0.003997932391689097,0.008227998158469894
0,1394.0,0.026459173304022757,12.641815235008103,6.3209076175040515,0.005150434328542972,0.018255936640435264
0,1301.0,0.02988081213076085,18.152350081037277,9.886547811993516,0.0058047686995320565,0.013520590090695223
0,1208.0,0.027921866752572803,16.207455429497568,7.455429497568882,0.008877570747529104,0.027892377523852707
0,1115.0,0.027629923143592538,17.3419773095624,10.53484602917342,0.005722229895816281,0.01608523089630757
0,1022.0,0.028523697398715415,17.990275526742302,7.941653160453808,0.00580854344118603,0.016697169327569893
0,929.0,0.027874715450271457,18.152350081037277,9.886547811993516,0.005129727158969152,0.01174016240935772
0,836.0,0.03020053131584334,22.63843648208469,12.54071661237785,0.006870325280719921,0.015518907935658008
0,743.0,0.03046405284380954,22.042139384116695,11.507293354943274,0.005554158554158704,0.01357578514930621
0,650.0,0.028790232902988756,20.097244732576986,9.076175040518638,0.008080096926284608,0.022388193708235145
0,557.0,0.031727929527155245,21.71799027552674,12.317666126418152,0.007457267279657569,0.01892530104319807
0,464.0,0.03489485315044586,27.876823338735818,16.53160453808752,0.008856109961328922,0.02346141583786027
0,371.0,0.03666362231772538,31.92868719611021,15.721231766612643,0.012924677957714624,0.030366310484762658
0,278.0,0.03642502723063571,35.87662337662338,19.155844155844157,0.017399447139185887,0.03868407637649457
0,185.0,0.04239254194894216,43.48534201954398,26.384364820846905,0.021503359997325864,0.049687006524162344
0,92.0,0.04947435726827345,64.26229508196721,47.704918032786885,0.03515732989756087,0.10238756404422471
0,60.0,0.07183609023668192,69.21824104234527,54.39739413680782,0.044395929623888615,0.1250933893564033
0,60.0,0.07183609023668192,69.21824104234527,54.39739413680782,0.044395929623888615,0.1250933893564033
0,40.0,0.10789562887312193,69.52998379254457,61.58833063209076,0.07162988981048507,0.234009520822534
0,20.0,0.12017620964538565,73.4959349593496,65.04065040650406,0.04963032980132652,0.1359275101808847
0,1859.0,0.02747949857655097,12.317666126418152,5.834683954619125,0.0037945728076500813,0.009313358814299847
0,1766.0,0.02869786071871623,11.183144246353322,6.482982171799027,0.0046372238415508145,0.013747950384009057
0,1673.0,0.02670167582093827,15.721231766612643,8.427876823338735,0.005044684344576913,0.01417875177478039
0,1580.0,0.027708359020336706,11.66936790923825,5.348460291734198,0.0071184201257890704,0.02155774985108334
0,1487.0,0.030508666709932804,11.345218800648297,6.158833063209076,0.003997932391689097,0.008227998158469894
0,1394.0,0.026459173304022757,12.641815235008103,6.3209076175040515,0.005150434328542972,0.018255936640435264
0,1301.0,0.02988081213076085,18.152350081037277,9.886547811993516,0.0058047686995320565,0.013520590090695223
0,1208.0,0.027921866752572803,16.207455429497568,7.455429497568882,0.008877570747529104,0.027892377523852707
0,1115.0,0.027629923143592538,17.3419773095624,10.53484602917342,0.005722229895816281,0.01608523089630757
0,1022.0,0.028523697398715415,17.990275526742302,7.941653160453808,0.00580854344118603,0.016697169327569893
